StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q20,resentment1_control,resentment2_control,resentment3_control,resentment4_control,resentment_control_Same,resentment1_men,resentment2_men,resentment3_men,resentment4_men,resentment_men_Same,resentment1_women,resentment2_women,resentment3_women,resentment4_women,resentment_women_Same,resentment1_lgbt,resentment2_lgbt,resentment3_lgbt,resentment4_lgbt,resentment_lgbt_Same,attention_check,sexism1_control,sexism2_control,sexism3_control,sexism4_control,sexism5_control,sexism_control_Same,sexism1_white,sexism2_white,sexism3_white,sexism4_white,sexism5_white,sexism_white_Same,sexism1_black,sexism2_black,sexism3_black,sexism4_black,sexism5_black,sexism_black_Same,sexism1_lgbt,sexism2_lgbt,sexism3_lgbt,sexism4_lgbt,sexism5_lgbt,sexism_lgbt_Same,manip_check,ideology,sexual_orientation,gender,religion,italian,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,question_order,resentment_treat,sexism_treat
2020-07-01 18:13:11,2020-07-01 18:15:36,IP Address,*******,100,145,True,2020-07-01 18:15:36,R_bDVJHulIDrRL3pv,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,,,,,,,5efd267a-29f4-3839-0428-55d0096dd360,40,1,19,1,1,7,1,2,67205,1,2,2
2020-07-01 18:10:40,2020-07-01 18:15:52,IP Address,*******,100,311,True,2020-07-01 18:15:52,R_1qU6UTlI6JJAgGq,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Agree,Somewhat disagree,Somewhat disagree,Agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Agree,Disagree,Disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,White women",Conservative,Heterosexual,Man,Other,No,5efd25cc-4fc8-75f4-c81a-2542db70f16f,45,1,12,2,14,6,1,1,11237,1,0,1
2020-07-01 18:13:26,2020-07-01 18:16:10,IP Address,*******,100,164,True,2020-07-01 18:16:10,R_30pDTJ38iMZ6ztG,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,FALSE,"Black people,Lesbian, bisexual, and trans gender women",Conservative,Heterosexual,Man,Protestant,No,5efd265e-7357-4088-0e41-cb86040ece35,58,1,5,1,1,2,5,3,27530,0,0,3
2020-07-01 18:15:42,2020-07-01 18:16:19,IP Address,*******,100,37,True,2020-07-01 18:16:19,R_Cawf5XxBZs23gEV,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,,5efd2707-7dfb-d690-d863-f72727d47fc3,59,1,2,1,1,2,1,4,85209,1,1,2
2020-07-01 18:15:13,2020-07-01 18:16:19,IP Address,*******,100,66,True,2020-07-01 18:16:19,R_26kCgla8BVEhSWi,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd26ed-5f44-c8fa-2a07-42fe27a05f24,57,1,4,1,1,2,10,1,6759,1,3,0
2020-07-01 18:15:28,2020-07-01 18:16:26,IP Address,*******,100,58,True,2020-07-01 18:16:26,R_2YJ28Htxx4D8IH0,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd2704-4ce8-e57d-80a7-cb717166928c,46,1,1,1,1,5,10,1,1001,0,3,1
2020-07-01 18:15:09,2020-07-01 18:16:30,IP Address,*******,100,81,True,2020-07-01 18:16:30,R_1F8ReHIDZ1UZtzW,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd26d7-06cd-3314-4620-ed2f0ff0e4f7,34,1,3,1,1,4,5,3,74112,0,2,0
2020-07-01 18:15:49,2020-07-01 18:16:39,IP Address,*******,100,49,True,2020-07-01 18:16:39,R_1dmZoTaKSAs8aVR,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd26ff-4fdb-a86b-d262-53bdb5ea1b68,46,1,23,1,1,7,10,1,10019,1,0,0
2020-07-01 18:15:44,2020-07-01 18:16:48,IP Address,*******,100,64,True,2020-07-01 18:16:49,R_7OKHwr2Diub0dX3,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd26cd-1345-4ef0-ff44-06b82db12df9,31,1,23,1,1,7,10,3,20170,0,0,0
2020-07-01 18:13:55,2020-07-01 18:16:52,IP Address,*******,100,177,True,2020-07-01 18:16:53,R_3PcwEbaUnAqabsL,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Strongly disagree,Disagree,Agree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,"Lesbian, gay, bisexual, and trans gender Black people,Lesbian, bisexual, and trans gender women",Moderate or middle of the road,Heterosexual,Man,Protestant,No,5efd26a1-8930-6083-5194-58602ed0a72c,49,1,6,1,1,2,9,3,28803,0,3,3
2020-07-01 18:15:26,2020-07-01 18:17:03,IP Address,*******,100,97,True,2020-07-01 18:17:04,R_CkPrFCw5X2eWf4J,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",Disagree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Lesbian, gay, bisexual, and trans gender Black people,Women",Extremely liberal,Heterosexual,Man,Nothing in particular,Yes,5efd2702-7721-c62d-cb5f-564376705152,22,1,9,1,1,2,3,2,53546,1,3,0
2020-07-01 18:15:22,2020-07-01 18:17:03,IP Address,*******,100,101,True,2020-07-01 18:17:04,R_2woTGNiczEZeHlr,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Strongly agree,Agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,FALSE,,,,,,FALSE,"Black people,Black men,Black women",Conservative,Heterosexual,Man,Protestant,No,5efd2713-62e1-c8bb-6237-6f368ecb35ac,65,1,13,1,1,4,10,2,51106,0,1,2
2020-07-01 18:16:21,2020-07-01 18:17:05,IP Address,*******,100,43,True,2020-07-01 18:17:05,R_Rz6Lt6W0B5edd8R,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Disagree,Disagree,Agree,FALSE,Strongly disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd2741-76d6-1148-f536-5e9266b8eafa,45,1,14,1,1,7,5,1,12180,0,3,0
2020-07-01 18:15:37,2020-07-01 18:17:05,IP Address,*******,100,87,True,2020-07-01 18:17:06,R_1EXm3GiwBXHREbT,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Black women,Extremely conservative,Heterosexual,Man,Nothing in particular,No,5efd2708-94c9-4a52-9dc2-d985eb24b81a,60,1,19,1,1,5,9,1,6108,1,2,0
2020-07-01 18:13:22,2020-07-01 18:17:21,IP Address,*******,100,238,True,2020-07-01 18:17:21,R_3NKWK4Tg3mAxdZT,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Strongly disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,FALSE,"Lesbian, bisexual, and trans gender women",Moderate or middle of the road,Heterosexual,Man,Protestant,Yes,5efd267c-71d6-e9be-ae7f-355848658bed,48,1,24,1,1,4,5,3,32712,0,3,3
2020-07-01 18:16:07,2020-07-01 18:17:37,IP Address,*******,100,90,True,2020-07-01 18:17:38,R_1dGIZJ0HJMzKRj7,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Neither agree nor disagree,Agree,Agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd2724-5c19-49f5-08a9-36432ddc2854,59,1,20,6,1,6,7,4,98118,0,0,1
2020-07-01 18:15:51,2020-07-01 18:17:57,IP Address,*******,100,125,True,2020-07-01 18:17:57,R_tGUeHgZMtijh9aV,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Agree,FALSE,,,,,,FALSE,,,,,,,5efd2728-4677-cfec-264a-4fb0a4c7f877,44,1,10,1,1,7,10,1,11355,1,2,2
2020-07-01 18:17:43,2020-07-01 18:18:07,IP Address,*******,100,23,True,2020-07-01 18:18:07,R_2P7nmGxqksdtmqa,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd278a-6a11-9682-40a6-e78103705a31,35,1,1,5,1,2,9,4,95111,0,1,1
2020-07-01 18:15:13,2020-07-01 18:18:07,IP Address,*******,100,174,True,2020-07-01 18:18:07,R_3EDLR1YUZprFCKJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Women,White women",Slightly conservative,Heterosexual,Man,Protestant,No,5efd2637-fc74-14dc-3463-97570eb7d02c,61,1,2,1,1,5,4,2,44111,0,1,1
2020-07-01 18:16:41,2020-07-01 18:18:19,IP Address,*******,100,97,True,2020-07-01 18:18:19,R_2dubZzVfqJ12CSi,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,FALSE,"Strongly Agree,Disagree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd274e-aa37-dd37-1471-86ce8864df90,67,1,5,1,1,5,3,4,80904,0,3,0
2020-07-01 18:15:48,2020-07-01 18:18:31,IP Address,*******,100,163,True,2020-07-01 18:18:31,R_SN7KYBCSh2tj6FP,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Disagree,Agree,Agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,White women",Liberal,Heterosexual,Man,Nothing in particular,No,5efd26eb-8b8f-d5bd-284f-58e9b00940e0,47,1,20,3,1,5,2,4,99801,0,0,1
2020-07-01 18:16:31,2020-07-01 18:18:35,IP Address,*******,100,123,True,2020-07-01 18:18:35,R_2rjr84ttXPG5mSF,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Disagree,Agree,Somewhat disagree,Somewhat disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,Women,White women",Moderate or middle of the road,Heterosexual,Man,Other,Yes,5efd2729-ca36-b53b-d09a-22167130e65d,45,1,14,1,1,5,3,1,8087,0,2,1
2020-07-01 18:11:31,2020-07-01 18:18:44,IP Address,*******,100,433,True,2020-07-01 18:18:45,R_28P4jTPW6TeyYtb,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Black men,Moderate or middle of the road,Heterosexual,Man,Other,No,5efd25a4-be57-3114-c717-a5b394c79ae3,28,1,19,5,1,6,3,3,32828,0,1,0
2020-07-01 18:13:47,2020-07-01 18:18:45,IP Address,*******,100,298,True,2020-07-01 18:18:45,R_3ER7uyNokPTKGSl,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Disagree,Strongly agree,Agree,Somewhat disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Agree,Agree,Disagree,Somewhat agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,White women",Extremely liberal,Gay or lesbian,Man,Nothing in particular,No,5efd26a6-7917-4188-0943-3997c7792db2,48,1,2,1,14,4,1,2,67216,0,2,1
2020-07-01 18:15:18,2020-07-01 18:18:55,IP Address,*******,100,217,True,2020-07-01 18:18:56,R_211k2vE3HERAdgD,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Disagree,Somewhat disagree,Agree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,FALSE,,,,,,FALSE,Black women,Slightly conservative,Heterosexual,Man,Other,No,5efd26ed-453b-215e-6efa-53b4d7d94463,55,1,1,1,1,3,9,1,15623,1,2,2
2020-07-01 18:16:38,2020-07-01 18:19:07,IP Address,*******,100,149,True,2020-07-01 18:19:07,R_128UbnUaVzb6FMf,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Agree,Neither agree nor disagree,Strongly agree,Agree,Strongly disagree,FALSE,,,,,,FALSE,"Black people,Black men,Black women",Extremely conservative,Heterosexual,Man,Protestant,No,5efd275f-89f8-2137-210c-a4a9c0a7bbd3,58,1,8,1,1,4,8,1,17967,1,1,2
2020-07-01 18:16:08,2020-07-01 18:19:09,IP Address,*******,100,181,True,2020-07-01 18:19:10,R_2ARPvDPGYgn5piL,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Somewhat agree,Agree,Agree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,FALSE,"Black women,Lesbian, gay, bisexual, and trans gender Black people,Lesbian, bisexual, and trans gender women",Extremely liberal,Heterosexual,Man,Protestant,No,5efd2702-addc-b5b4-a120-1b5275501e8f,46,1,20,1,1,7,1,4,92626,0,2,3
2020-07-01 18:14:59,2020-07-01 18:19:12,IP Address,*******,100,253,True,2020-07-01 18:19:12,R_28Y4YEDWmMjrp2I,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd26fc-031f-4674-9e14-584436eb73c9,54,1,13,1,1,6,9,3,23456,1,0,1
2020-07-01 18:15:12,2020-07-01 18:19:21,IP Address,*******,100,248,True,2020-07-01 18:19:21,R_264HMqnAGIiHRUA,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,,FALSE,"Black people,Black men,Black women",Conservative,Heterosexual,Man,Protestant,No,5efd26df-08c7-4990-07d0-3ea7939bc63e,61,1,20,1,1,7,10,4,98366,1,0,2
2020-07-01 18:17:58,2020-07-01 18:19:23,IP Address,*******,100,85,True,2020-07-01 18:19:24,R_1IoyEqeHfd6gpJH,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly agree,Disagree,Strongly disagree,Strongly agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Agree,Somewhat disagree,Agree,Strongly agree,Disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Women",Slightly conservative,Heterosexual,Man,Nothing in particular,Yes,5efd2794-7d19-2c4c-fb8a-a79576c23ec0,41,1,6,1,1,2,4,3,21850,0,0,0
2020-07-01 18:15:47,2020-07-01 18:19:23,IP Address,*******,100,216,True,2020-07-01 18:19:24,R_d4puMutqvBolXax,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Strongly agree,Agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd2700-5d73-79c9-a474-0651d926a201,42,1,24,1,1,6,10,1,10013,1,3,1
2020-07-01 18:15:48,2020-07-01 18:19:34,IP Address,*******,100,225,True,2020-07-01 18:19:34,R_DHPw97sH8Nxdc9b,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly agree,Somewhat agree,Agree,Agree,FALSE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd26ea-2a0a-2003-913d-0bf997951881,42,1,22,1,1,7,1,1,13413,0,1,1
2020-07-01 18:17:11,2020-07-01 18:19:46,IP Address,*******,100,155,True,2020-07-01 18:19:47,R_b2zIEk9eMKpAvlL,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Disagree,Somewhat agree,Agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Agree,Disagree,Disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black men,Black women,White women",Liberal,Heterosexual,Man,Jewish,No,5efd276b-7e61-5073-1dcc-3d4fbfe454f9,69,1,14,1,1,7,1,1,14202,1,1,1
2020-07-01 18:16:52,2020-07-01 18:19:58,IP Address,*******,100,185,True,2020-07-01 18:19:58,R_1flpm7Gij4lA8PA,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,FALSE,,,,,,FALSE,Black people,Conservative,Heterosexual,Man,Roman Catholic,Yes,5efd274b-462a-b7d9-d6da-b12f2a351a3d,63,1,1,1,1,2,9,1,8757,0,1,2
2020-07-01 18:18:55,2020-07-01 18:20:08,IP Address,*******,100,72,True,2020-07-01 18:20:08,R_3JlqAB9LrwVtu94,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat agree,Agree,Agree,Somewhat agree,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd27b0-665c-d879-2a29-e8219bdb6b26,44,1,20,1,1,7,10,3,38305,0,2,2
2020-07-01 18:17:00,2020-07-01 18:20:13,IP Address,*******,100,192,True,2020-07-01 18:20:13,R_1n2a0vjJkdPeuSQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Somewhat disagree,Agree,Somewhat agree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,White women",Extremely liberal,Gay or lesbian,Man,Nothing in particular,No,5efd2408-b28d-0f63-00cb-96fd70bf2039,60,1,21,1,1,2,1,3,33069,0,2,1
2020-07-01 18:16:18,2020-07-01 18:20:18,IP Address,*******,100,240,True,2020-07-01 18:20:19,R_2R7H1QlRDutqfGt,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd2706-105e-1719-69c8-b4f98e8a90fd,31,1,1,1,2,2,1,4,90026,1,0,1
2020-07-01 18:16:05,2020-07-01 18:20:25,IP Address,*******,100,260,True,2020-07-01 18:20:25,R_Y0k41JozUmRBgpX,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Agree,Agree,Strongly agree,Agree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Neither agree nor disagree,Strongly agree,Agree,Somewhat agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,Women",Moderate or middle of the road,Heterosexual,Man,Other,No,5efd2713-30c6-0569-c945-5425337a3276,28,1,1,1,1,4,4,3,32839,1,2,0
2020-07-01 18:18:52,2020-07-01 18:20:32,IP Address,*******,100,100,True,2020-07-01 18:20:33,R_1K87NxpEI9VzBGD,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,Disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd27c3-333c-8e67-a425-1e3d54525746,46,1,-3105,1,13,6,4,3,33168,0,3,3
2020-07-01 18:14:42,2020-07-01 18:20:51,IP Address,*******,100,369,True,2020-07-01 18:20:51,R_21vRTUPJ4ajMOOg,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Strongly agree,Disagree,Strongly agree,Somewhat agree,Disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Black women,Moderate or middle of the road,Heterosexual,Man,Jewish,No,5efd26d1-573d-6d28-821b-6838f948da25,64,1,14,1,1,6,5,1,2072,1,2,0
2020-07-01 18:20:37,2020-07-01 18:20:59,IP Address,*******,100,22,True,2020-07-01 18:21:00,R_25tMUstDOA19NxB,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Agree,Agree,Agree,Agree,TRUE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd2823-bd8e-79b1-b5f9-ebef9736514c,42,1,16,2,1,2,4,3,30286,0,2,0
2020-07-01 18:17:51,2020-07-01 18:21:00,IP Address,*******,100,189,True,2020-07-01 18:21:01,R_12c2NugiSFGOE7P,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,FALSE,"Lesbian, gay, bisexual, and trans gender Black people",Moderate or middle of the road,Bisexual or pansexual,Man,Roman Catholic,No,5efd2784-35b6-220f-53cb-2d982c735ce4,47,1,9,1,1,6,10,2,49418,0,3,3
2020-07-01 18:20:58,2020-07-01 18:21:02,IP Address,*******,100,4,True,2020-07-01 18:21:02,R_eDRzqIecA9K2y0V,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd2842-97ee-7474-5e8e-48f646f2524b,20,2,1,15,2,4,4,4,84104,1,2,2
